term,count_early,count_late,count_contemporary,rate_early,rate_late,burst_score,log_odds_late_vs_early
intervillositis,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
public stigma,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
abusive wives,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
kynurenic acid,1,1,2,0.5,0.5,0.0,-0.6171013831111072
risk processing,1,1,1,0.5,0.5,0.0,-0.6171013831111072
mother,9,12,15,3.1666666666666665,4.166666666666667,0.27443684570176036,-0.3426645374093473
mobility,2,3,5,0.8333333333333334,1.1666666666666667,0.336472236621213,-0.28062914648989423
microrna sequencing,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
rape trauma syndrome,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
coordinate-based meta-analysis,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
kenya (east africa),0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
chronic diseases,2,11,13,0.8333333333333334,3.8333333333333335,1.5260563034950492,0.908954920383942
yield,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
daily events,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
substance use disorders (suds),0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
marital relations,1,1,1,0.5,0.5,0.0,-0.6171013831111072
eveningness,1,2,3,0.5,0.8333333333333334,0.5108256237659907,-0.10627575934511668
medical conditions,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
positive parenting,2,8,8,0.8333333333333334,2.8333333333333335,1.2237754316221157,0.6066740485110085
deficit/hyperactivity-disorder,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
interpersonal reactivity,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
stress-enhanced fear learning,0,2,2,0.16666666666666666,0.8333333333333334,1.6094379124341005,0.9923365293229924
validity.,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
microvascular endothelial-cells,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
global measure,0,3,3,0.16666666666666666,1.1666666666666667,1.9459101490553135,1.3288087659442054
complaint success,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
gad-2,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
machine -learning model,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
pediatric trauma nursing,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
intergenerational intervention,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
cybersexual victimization,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
expressing neurons,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
physical performance,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
childrens antisocial-behavior,0,1,2,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
preschool-aged children,2,5,5,0.8333333333333334,1.8333333333333333,0.78845736036427,0.17135597725316298
of-the-literature,4,11,21,1.5,3.8333333333333335,0.9382696385929304,0.3211682554818225
body appreciation,1,1,1,0.5,0.5,0.0,-0.6171013831111072
encounters,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
life-circumstances,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
erotic transference,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
universal prevention,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
media reporting of child sexual abuse,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
spain prevalence,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
future traumatic events,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
psychological vulnerability,0,0,2,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
crime prevention,3,1,2,1.1666666666666667,0.5,-0.8472978603872037,-1.4643992434983106
constitution,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
unresolved states,1,2,3,0.5,0.8333333333333334,0.5108256237659907,-0.10627575934511668
disassociation,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
social schemas,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
later psychological distress,1,3,3,0.5,1.1666666666666667,0.8472978603872037,0.23019647727609627
jewish religious men,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
help-seeking population,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
latinx americans' nativity,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
vagal control,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
inhibition,20,25,35,6.833333333333333,8.5,0.21825356602001797,-0.39884781709108985
preventive measures,1,2,2,0.5,0.8333333333333334,0.5108256237659907,-0.10627575934511668
secondary trauma,0,7,9,0.16666666666666666,2.5,2.70805020110221,2.0909488179911015
lgbtq issues,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
intervention development,2,2,2,0.8333333333333334,0.8333333333333334,0.0,-0.6171013831111072
hispanic americans,3,0,0,1.1666666666666667,0.16666666666666666,-1.9459101490553135,-2.5630115321664197
active duty service members,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
non-offending family,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
collaborative projects,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
image dissatisfaction,0,2,2,0.16666666666666666,0.8333333333333334,1.6094379124341005,0.9923365293229924
osteoporosis,1,4,4,0.5,1.5,1.0986122886681098,0.48151090555700193
odisha,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
msi-bpd,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
childhood trauma questionnaire,30,40,55,10.166666666666666,13.5,0.2835752904991276,-0.3335260926119803
dynamic systems,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
adverse childhood events saudi arabian students,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
autism-like behaviors,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
territorialism,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
interleukin-2,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
digital platforms,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
cerebral cortex,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
rubber hand illusion,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
romantic relationship dysfunction,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
psychoeducational program,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
opioid antagonist treatment,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
blood-pressure reactions,0,1,2,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
care needs,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
bibliometric analysis,2,5,5,0.8333333333333334,1.8333333333333333,0.78845736036427,0.17135597725316298
violent injury,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
behavior difficulties,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
3q/tmd,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
principle,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
similarity,0,3,3,0.16666666666666666,1.1666666666666667,1.9459101490553135,1.3288087659442054
life history calibration,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
convicts,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
birth experience,0,1,3,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
online community,0,2,2,0.16666666666666666,0.8333333333333334,1.6094379124341005,0.9923365293229924
anxiety attachment,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
allocation,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
temporal development,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
media reform,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
induced leucine-zipper,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
mass shootings,0,2,2,0.16666666666666666,0.8333333333333334,1.6094379124341005,0.9923365293229924
catatonia,0,1,2,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
trauma focused dialectical behaviour therapy,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
rvi,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
involved youth,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
marital-status,1,3,5,0.5,1.1666666666666667,0.8472978603872037,0.23019647727609627
k+-atpase activity,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
white-collar crime,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
personality dysfunction,0,0,2,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
dementia caregiving,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
christian shame,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
demethylation,0,2,2,0.16666666666666666,0.8333333333333334,1.6094379124341005,0.9923365293229924
electromyographic startle responding,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
culture of violence,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
neuroinflammatory priming,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
middle frontal gyrus,0,1,2,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
secular age,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
toothbrushing,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
narcissistic pathology,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
polygenetic risk score,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
workforce development,1,2,3,0.5,0.8333333333333334,0.5108256237659907,-0.10627575934511668
group-based mental health trajectories,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
trait-anxiety,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
adult attachment insecurities,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
stx1a,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
manosphere,0,2,2,0.16666666666666666,0.8333333333333334,1.6094379124341005,0.9923365293229924
media portrayals,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
teacher-student relatedness,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
ethnomethodology,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
parental litigation,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
assessment bias,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
grooming process,1,1,1,0.5,0.5,0.0,-0.6171013831111072
stress -induced hyperalgesia,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
therapy response,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
experience sampling,1,2,2,0.5,0.8333333333333334,0.5108256237659907,-0.10627575934511668
roddy doyle,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
vpfc,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
organizational culture,1,1,1,0.5,0.5,0.0,-0.6171013831111072
reoffense,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
miscarriage of justice,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
human-capital accumulation,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
tourist harassment,1,1,1,0.5,0.5,0.0,-0.6171013831111072
bis-11,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
dissociative propensity,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
facial emotion processing,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
power dynamics,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
child psychiatry,3,4,6,1.1666666666666667,1.5,0.251314428280906,-0.3657869548302015
clinical manifestations,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
quasi-psychotic symptoms,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
hispanic,3,5,9,1.1666666666666667,1.8333333333333333,0.4519851237430571,-0.16511625936804997
procedural validity,3,1,2,1.1666666666666667,0.5,-0.8472978603872037,-1.4643992434983106
psychometric typology,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
skin lesions,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
role models,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
child-welfare,3,6,6,1.1666666666666667,2.1666666666666665,0.6190392084062234,0.0019378252951156583
severity index,1,8,10,0.5,2.8333333333333335,1.7346010553881064,1.117499672276999
fathering involvement,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
brown,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
gilz,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
substance consumption,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
orthodox,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
hemoglobin,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
posttraumatic-stress-disorder,464,610,867,154.83333333333334,203.5,0.2733167352968661,-0.3437846478142417
activational control,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
intent attribution,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
somatic psychology,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
drinking consequences,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
molecular neuroscience,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
count data,0,2,2,0.16666666666666666,0.8333333333333334,1.6094379124341005,0.9923365293229924
compulsory detoxification,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
goal,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
fkpb5,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
traumatic reenactment,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
cognitions inventory ptci,1,1,3,0.5,0.5,0.0,-0.6171013831111072
social exchange theory,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
polysubstance abuse,1,1,1,0.5,0.5,0.0,-0.6171013831111072
fetal alcohol spectrum disorders,2,3,3,0.8333333333333334,1.1666666666666667,0.336472236621213,-0.28062914648989423
environmental pollution,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
interview techniques,1,3,3,0.5,1.1666666666666667,0.8472978603872037,0.23019647727609627
drug-use chemsex,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
christianity,0,4,4,0.16666666666666666,1.5,2.1972245773362196,1.580123194225111
atypical sexual interests,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
domestic violence myth acceptance scale,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
pedophilia,16,41,63,5.5,13.833333333333334,0.9223330463301177,0.3052316632190104
basic psychological needs satisfaction,0,1,3,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
out-of-school children,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
clinical intervention,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
social emotional learning (sel),0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
graves-disease,0,2,2,0.16666666666666666,0.8333333333333334,1.6094379124341005,0.9923365293229924
trichotillomania,4,2,2,1.5,0.8333333333333334,-0.587786664902119,-1.2048880480132267
c-reactive protein (crp),0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
myofascial pain,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
sustainable mobility,0,0,1,0.16666666666666666,0.16666666666666666,0.0,-0.6171013831111072
sexually-transmitted infections,3,4,5,1.1666666666666667,1.5,0.251314428280906,-0.3657869548302015
2-repeat allele,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
family-life,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
child homicide,2,1,1,0.8333333333333334,0.5,-0.5108256237659907,-1.1279270068770977
preexposure,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
forums,0,1,1,0.16666666666666666,0.5,1.0986122886681098,0.48151090555700193
plasticity genes,1,0,0,0.5,0.16666666666666666,-1.0986122886681098,-1.7157136717792163
identities,1,1,2,0.5,0.5,0.0,-0.6171013831111072
